comment_id,toxicity,status,n_tokens,truncated
478780,0.0022575121838599443,ok,22,0
478785,0.0006418652483262122,ok,17,0
478791,0.03554904833436012,ok,33,0
478800,0.3628966808319092,ok,71,0
478804,0.9565198421478271,ok,70,0
478805,0.0011405379045754671,ok,52,0
478812,0.004183974117040634,ok,77,0
478819,0.23678851127624512,ok,72,0
478826,0.03501545265316963,ok,84,0
478827,0.0006435442483052611,ok,34,0
478839,0.006844273768365383,ok,155,0
478841,0.0007547720451839268,ok,83,0
478847,0.0009682525997050107,ok,30,0
478849,0.17542685568332672,ok,26,0
478866,0.000904085289221257,ok,210,0
478868,0.000799048924818635,ok,53,0
478872,0.8846738338470459,ok,17,0
478884,0.0007190459291450679,ok,4,0
478892,0.0007274841191247106,ok,208,0
478895,0.0009003218729048967,ok,142,0
478898,0.049519021064043045,ok,29,0
478904,0.012998760677874088,ok,39,0
478911,0.010084392502903938,ok,45,0
478914,0.755434513092041,ok,43,0
478921,0.009700979106128216,ok,53,0
478927,0.011375396512448788,ok,55,0
478932,0.001253648428246379,ok,50,0
478938,0.0008604167960584164,ok,92,0
478940,0.0013781420420855284,ok,73,0
478945,0.0008358405902981758,ok,29,0
478946,0.657723069190979,ok,208,0
478950,0.004159945994615555,ok,227,0
478953,0.055516164749860764,ok,12,0
478958,0.00740094343200326,ok,84,0
478976,0.0015562070766463876,ok,81,0
478979,0.0007660792325623333,ok,217,0
478981,0.21031460165977478,ok,48,0
478990,0.0006765668513253331,ok,20,0
478996,0.7590526342391968,ok,71,0
479000,0.0015840710839256644,ok,230,0
479002,0.5711967349052429,ok,58,0
479006,0.028008611872792244,ok,106,0
479023,0.0006730481400154531,ok,32,0
479024,0.014252574183046818,ok,251,0
479034,0.003450959688052535,ok,22,0
479042,0.04289925843477249,ok,25,0
479062,0.035266000777482986,ok,29,0
479066,0.0007936644833534956,ok,72,0
479089,0.001600984949618578,ok,100,0
479093,0.7372720837593079,ok,86,0
479102,0.4107724726200104,ok,122,0
479104,0.001632325816899538,ok,119,0
479105,0.016018163412809372,ok,77,0
479107,0.0005441416869871318,ok,65,0
479108,0.09443075954914093,ok,148,0
479110,0.0005707999807782471,ok,193,0
479125,0.05035186558961868,ok,35,0
479128,0.001579549629241228,ok,106,0
479135,0.008886994794011116,ok,162,0
479141,0.4091207981109619,ok,35,0
479152,0.050324272364377975,ok,140,0
479158,0.0023200889118015766,ok,238,0
479160,0.01253280509263277,ok,38,0
479164,0.0017412082524970174,ok,38,0
479177,0.000762476644013077,ok,17,0
479184,0.4335378110408783,ok,17,0
479193,0.0005417270585894585,ok,39,0
479195,0.0006286261486820877,ok,17,0
479204,0.0007490612333640456,ok,43,0
479206,0.018084004521369934,ok,210,0
479210,0.04785917326807976,ok,71,0
479218,0.002102512400597334,ok,197,0
479222,0.0007030267734080553,ok,123,0
479227,0.0009475287515670061,ok,66,0
479228,0.0006547296652570367,ok,56,0
479242,0.5462422966957092,ok,107,0
479248,0.16734956204891205,ok,94,0
479263,0.0006007548072375357,ok,18,0
479275,0.0006623548688367009,ok,88,0
479280,0.0007223873981274664,ok,113,0
479289,0.0465671606361866,ok,128,0
479292,0.0005927232559770346,ok,5,0
479298,0.5214315056800842,ok,33,0
479304,0.24085946381092072,ok,25,0
479309,0.0008385776891373098,ok,23,0
479311,0.0015721851959824562,ok,17,0
479326,0.0006712519098073244,ok,32,0
479333,0.5321328043937683,ok,33,0
479334,0.0005739680491387844,ok,63,0
479336,0.10431419312953949,ok,211,0
479340,0.0014547636965289712,ok,49,0
479352,0.6009637713432312,ok,26,0
479367,0.05592000484466553,ok,37,0
479374,0.08951250463724136,ok,163,0
479378,0.010395454242825508,ok,191,0
479392,0.0005293001304380596,ok,12,0
479393,0.032874517142772675,ok,92,0
479400,0.003765353001654148,ok,33,0
479408,0.03669055923819542,ok,46,0
479410,0.010226545855402946,ok,35,0
479413,0.0027648229151964188,ok,54,0
479415,0.17940086126327515,ok,85,0
479418,0.11320724338293076,ok,66,0
479419,0.0031148679554462433,ok,201,0
479435,0.5279226899147034,ok,161,0
479443,0.7147253155708313,ok,64,0
479446,0.003283335594460368,ok,12,0
479451,0.003092722035944462,ok,242,0
479452,0.0005956502864137292,ok,37,0
479457,0.0010381992906332016,ok,134,0
479473,0.2867465317249298,ok,41,0
479479,0.061759963631629944,ok,215,0
479485,0.0010371290845796466,ok,57,0
479494,0.14676633477210999,ok,44,0
479497,0.0012420174898579717,ok,49,0
479502,0.000776934321038425,ok,39,0
479504,0.07239174097776413,ok,103,0
479529,0.0005538809346035123,ok,47,0
479535,0.013621930964291096,ok,48,0
479543,0.0017502501141279936,ok,31,0
479555,0.0005919794202782214,ok,30,0
479561,0.13763418793678284,ok,49,0
479571,0.16994112730026245,ok,91,0
479574,0.4485868513584137,ok,105,0
479581,0.000659565266687423,ok,8,0
479589,0.0011048238957300782,ok,11,0
479591,0.0005899317329749465,ok,11,0
479593,0.08278776705265045,ok,16,0
479603,0.002842352958396077,ok,74,0
479610,0.08883746713399887,ok,46,0
479616,0.022521620616316795,ok,94,0
479619,0.006669866386801004,ok,16,0
479621,0.000985451857559383,ok,73,0
479627,0.000664758961647749,ok,27,0
479642,0.001053621876053512,ok,232,0
479646,0.0009199511259794235,ok,11,0
479664,0.002994723152369261,ok,234,0
479666,0.0009221037616953254,ok,91,0
479692,0.0042905621230602264,ok,204,0
479700,0.018929682672023773,ok,37,0
479709,0.002481033792719245,ok,130,0
479710,0.02866792120039463,ok,80,0
479711,0.06112479045987129,ok,130,0
479730,0.0006291227182373405,ok,55,0
479731,0.015336518175899982,ok,64,0
479732,0.003389052115380764,ok,133,0
479740,0.0010887115495279431,ok,44,0
479751,0.00796208530664444,ok,49,0
479756,0.0013229568721726537,ok,122,0
479759,0.0013241966953501105,ok,43,0
479764,0.017189012840390205,ok,56,0
479765,0.0019600470550358295,ok,8,0
479777,0.19329890608787537,ok,220,0
479780,0.08076872676610947,ok,61,0
479782,0.01103590615093708,ok,37,0
479786,0.0023884724359959364,ok,12,0
479788,0.017973564565181732,ok,124,0
479792,0.0021457194816321135,ok,192,0
479806,0.1703108251094818,ok,110,0
479811,0.24856770038604736,ok,26,0
479817,0.0006009933422319591,ok,24,0
479827,0.0011276266304776073,ok,9,0
479829,0.0011815947946161032,ok,46,0
479830,0.0024800910614430904,ok,146,0
479840,0.1605994552373886,ok,100,0
479849,0.0007895811577327549,ok,92,0
479852,0.0007580695091746747,ok,32,0
479858,0.0008099002297967672,ok,11,0
479859,0.24176296591758728,ok,10,0
479861,0.0008100650738924742,ok,38,0
479879,0.0005978283588774502,ok,35,0
479880,0.04079233109951019,ok,96,0
479882,0.0029199409764260054,ok,30,0
479887,0.0013259686529636383,ok,45,0
479898,0.03956691175699234,ok,84,0
479906,0.01846526749432087,ok,216,0
479911,0.01680448092520237,ok,81,0
479917,0.003758036997169256,ok,122,0
479919,0.0008216148125939071,ok,214,0
479920,0.2569099962711334,ok,68,0
479921,0.0006577899912372231,ok,58,0
479922,0.0011743904324248433,ok,33,0
479927,0.0013373366091400385,ok,18,0
479938,0.0019165867706760764,ok,164,0
479942,0.0027757342904806137,ok,81,0
479946,0.09919940680265427,ok,28,0
479947,0.04563159868121147,ok,46,0
479949,0.018578259274363518,ok,56,0
479951,0.8628919720649719,ok,36,0
479955,0.27053242921829224,ok,70,0
479956,0.0650058165192604,ok,51,0
479966,0.0035892531741410494,ok,8,0
479977,0.118101567029953,ok,9,0
479979,0.0009533091215416789,ok,20,0
479988,0.018596243113279343,ok,115,0
479989,0.9505845308303833,ok,21,0
480000,0.010856023989617825,ok,119,0
480005,0.5322294235229492,ok,71,0
480012,0.6263343691825867,ok,71,0
480013,0.018392348662018776,ok,155,0
480018,0.014060234650969505,ok,216,0
480028,0.000980266951955855,ok,73,0
480031,0.0007266117609106004,ok,27,0
480032,0.08207276463508606,ok,78,0
480040,0.006437926087528467,ok,43,0
480065,0.034103214740753174,ok,22,0
480068,0.0006920293672010303,ok,228,0
480070,0.19426192343235016,ok,37,0
480071,0.07441676408052444,ok,32,0
480088,0.000726123049389571,ok,57,0
480096,0.07952742278575897,ok,74,0
480099,0.008230638690292835,ok,81,0
480103,0.0006714137853123248,ok,76,0
480108,0.11547163873910904,ok,203,0
480110,0.0009222578955814242,ok,64,0
480111,0.001128156902268529,ok,278,0
480112,0.012929597869515419,ok,26,0
480134,0.0008290340774692595,ok,25,0
480140,0.1222480982542038,ok,99,0
480143,0.0006823045550845563,ok,25,0
480160,0.19374603033065796,ok,167,0
480162,0.009698555804789066,ok,199,0
480164,0.9464936852455139,ok,22,0
480170,0.0032768549863249063,ok,37,0
480172,0.8459146022796631,ok,35,0
480175,0.0009005119209177792,ok,10,0
480184,0.8489950895309448,ok,21,0
480189,0.0009716997155919671,ok,27,0
480197,0.01002783328294754,ok,40,0
480207,0.000727611652109772,ok,64,0
480217,0.21292702853679657,ok,121,0
480218,0.055063825100660324,ok,78,0
480223,0.009791279211640358,ok,225,0
480229,0.013170692138373852,ok,217,0
480234,0.0071386550553143024,ok,105,0
480237,0.0030268277041614056,ok,38,0
480238,0.000596753554418683,ok,26,0
480240,0.0015165817458182573,ok,120,0
480247,0.07257765531539917,ok,213,0
480248,0.0024222603533416986,ok,45,0
480254,0.22579145431518555,ok,96,0
480261,0.0008998459088616073,ok,142,0
480272,0.05219154804944992,ok,186,0
480273,0.6943833231925964,ok,90,0
480275,0.0009045600891113281,ok,24,0
480278,0.002147591905668378,ok,232,0
480293,0.00359264831058681,ok,38,0
480301,0.12474918365478516,ok,37,0
480304,0.6217331886291504,ok,11,0
480307,0.0007619191892445087,ok,17,0
480317,0.0006955449352972209,ok,235,0
480328,0.0008180384756997228,ok,13,0
480347,0.8006991744041443,ok,87,0
480348,0.001650723279453814,ok,14,0
480350,0.24634265899658203,ok,56,0
480353,0.012606743723154068,ok,19,0
480366,0.09075838327407837,ok,223,0
480371,0.0015635458985343575,ok,59,0
480376,0.0006720693781971931,ok,92,0
480377,0.015295412391424179,ok,165,0
480381,0.0008592890226282179,ok,225,0
480386,0.0007782509783282876,ok,95,0
480401,0.00920838676393032,ok,146,0
480404,0.058248069137334824,ok,124,0
480416,0.0026376559399068356,ok,110,0
480424,0.07843203842639923,ok,40,0
480427,0.001315843197517097,ok,8,0
480437,0.0007007020758464932,ok,48,0
480440,0.000654818257316947,ok,211,0
480441,0.14111632108688354,ok,224,0
480443,0.16904698312282562,ok,30,0
480461,0.0006906345952302217,ok,14,0
480470,0.5184674263000488,ok,11,0
480488,0.7781761884689331,ok,27,0
480490,0.9768952131271362,ok,42,0
480507,0.0008106241002678871,ok,63,0
480516,0.0006117471493780613,ok,202,0
480523,0.6597976684570312,ok,164,0
480524,0.001448981580324471,ok,207,0
480531,0.5873048305511475,ok,21,0
480537,0.0006767626036889851,ok,20,0
480538,0.048993244767189026,ok,61,0
480543,0.0008984567248262465,ok,186,0
480547,0.0006788976024836302,ok,48,0
480555,0.0006032458040863276,ok,22,0
480559,0.6684884428977966,ok,149,0
480562,0.008112824521958828,ok,67,0
480567,0.0006048506475053728,ok,11,0
480568,0.0006767626036889851,ok,20,0
480570,0.6888028979301453,ok,58,0
480571,0.009510067291557789,ok,30,0
480577,0.0019039404578506947,ok,18,0
480580,0.013304343447089195,ok,17,0
480583,0.0035081328824162483,ok,188,0
480589,0.000639232515823096,ok,210,0
480605,0.001026985701173544,ok,58,0
480629,0.000763497781008482,ok,215,0
480636,0.007613492663949728,ok,224,0
480642,0.0010895472951233387,ok,26,0
480644,0.0008539397967979312,ok,20,0
480646,0.0007571439491584897,ok,8,0
480649,0.0009668468846939504,ok,58,0
480651,0.001602537464350462,ok,6,0
480657,0.06580077856779099,ok,125,0
480658,0.002970424946397543,ok,41,0
480661,0.6662962436676025,ok,60,0
480664,0.06711519509553909,ok,55,0
480666,0.012403027154505253,ok,69,0
480674,0.0010239395778626204,ok,16,0
480678,0.006615069694817066,ok,33,0
480680,0.0778871476650238,ok,191,0
480683,0.2644250988960266,ok,5,0
480697,0.0009415065869688988,ok,195,0
480705,0.0012964563211426139,ok,17,0
480706,0.04467031732201576,ok,117,0
480713,0.635078489780426,ok,42,0
480717,0.9049752354621887,ok,27,0
480723,0.9940032362937927,ok,54,0
480725,0.9956617951393127,ok,140,0
480727,0.8373154401779175,ok,67,0
480738,0.0023542463313788176,ok,15,0
480740,0.001317943329922855,ok,48,0
480744,0.0008993508527055383,ok,11,0
480747,0.0006953904521651566,ok,81,0
480751,0.005012549925595522,ok,11,0
480752,0.0541350282728672,ok,25,0
480759,0.04728939011693001,ok,181,0
480761,0.0006744902930222452,ok,162,0
480769,0.0005788104026578367,ok,31,0
480772,0.5008238554000854,ok,59,0
480773,0.003178240265697241,ok,149,0
480780,0.003141918918117881,ok,73,0
480782,0.992645263671875,ok,17,0
480801,0.0029344744980335236,ok,62,0
480819,0.0313284732401371,ok,173,0
480822,0.7886149883270264,ok,35,0
480825,0.3314642608165741,ok,212,0
480826,0.029118647798895836,ok,28,0
480829,0.0005876043578609824,ok,31,0
480834,0.0011528906179592013,ok,113,0
480837,0.09593163430690765,ok,44,0
480841,0.0006995424046181142,ok,9,0
480842,0.09661858528852463,ok,24,0
480845,0.005718164145946503,ok,22,0
480849,0.018920717760920525,ok,36,0
480858,0.001692267949692905,ok,97,0
480864,0.0031755464151501656,ok,215,0
480877,0.011706827208399773,ok,110,0
480879,0.0019353845855221152,ok,199,0
480889,0.0009823809377849102,ok,36,0
480894,0.011330509558320045,ok,181,0
480897,0.0005972528597339988,ok,130,0
480915,0.36361488699913025,ok,224,0
480916,0.6058717370033264,ok,72,0
480917,0.061279501765966415,ok,70,0
480933,0.000703425903338939,ok,62,0
480935,0.9530026912689209,ok,31,0
480950,0.12990179657936096,ok,112,0
480951,0.09056110680103302,ok,65,0
480956,0.8124397993087769,ok,38,0
480957,0.45624181628227234,ok,22,0
480959,0.8831697106361389,ok,52,0
480961,0.5220856070518494,ok,29,0
480962,0.48672783374786377,ok,49,0
480963,0.23860429227352142,ok,56,0
480964,0.0006861256551928818,ok,75,0
480965,0.8917040824890137,ok,72,0
480969,0.32881444692611694,ok,84,0
480970,0.1874709129333496,ok,36,0
480972,0.9615771770477295,ok,48,0
480975,0.0007203968125395477,ok,172,0
480980,0.04538685455918312,ok,213,0
480984,0.3926814794540405,ok,219,0
480992,0.21948614716529846,ok,46,0
480997,0.5499162077903748,ok,14,0
480998,0.926658570766449,ok,58,0
481000,0.0005856066709384322,ok,46,0
481001,0.038520097732543945,ok,60,0
481006,0.15598200261592865,ok,213,0
481030,0.018688062205910683,ok,48,0
481032,0.4114172160625458,ok,85,0
481044,0.05374826490879059,ok,99,0
481045,0.05097674950957298,ok,60,0
481058,0.000675362825859338,ok,62,0
481066,0.5074748992919922,ok,25,0
481076,0.0006171794957481325,ok,79,0
481079,0.9166065454483032,ok,9,0
481093,0.6719017028808594,ok,32,0
481095,0.30716672539711,ok,162,0
481098,0.03622782975435257,ok,54,0
481111,0.011719953268766403,ok,82,0
481112,0.5748245716094971,ok,36,0
481114,0.0006425054743885994,ok,141,0
481123,0.17540135979652405,ok,43,0
481127,0.0063176448456943035,ok,13,0
481128,0.0017059254460036755,ok,82,0
481131,0.015332558192312717,ok,59,0
481134,0.001013216213323176,ok,36,0
481137,0.000967413536272943,ok,111,0
481138,0.0009507585782557726,ok,62,0
481148,0.000632906099781394,ok,25,0
481149,0.0007958785863593221,ok,28,0
481151,0.002454234752804041,ok,236,0
481154,0.9690853357315063,ok,75,0
481165,0.0005590958753600717,ok,46,0
481168,0.6600706577301025,ok,64,0
481175,0.5376214385032654,ok,244,0
481178,0.4956197440624237,ok,77,0
481182,0.010237290523946285,ok,82,0
481185,0.2201257348060608,ok,77,0
481187,0.0028042879421263933,ok,29,0
481197,0.0013762081507593393,ok,20,0
481198,0.0007860467303544283,ok,13,0
481203,0.0006478367722593248,ok,14,0
481204,0.00584922032430768,ok,204,0
481205,0.0028100782074034214,ok,202,0
481206,0.008927072398364544,ok,24,0
481207,0.0036391408648341894,ok,236,0
481211,0.011172235012054443,ok,252,0
481222,0.000643754901830107,ok,144,0
481228,0.0010103480890393257,ok,123,0
481235,0.0006719051161780953,ok,21,0
481238,0.002990167820826173,ok,20,0
481254,0.0008939650724641979,ok,105,0
481256,0.606735348701477,ok,38,0
481262,0.0010382189648225904,ok,117,0
481265,0.0032638157717883587,ok,91,0
481268,0.16562622785568237,ok,58,0
481275,0.006131518632173538,ok,46,0
481287,0.0005850925226695836,ok,53,0
481290,0.0680665597319603,ok,28,0
481295,0.13885655999183655,ok,62,0
481299,0.012891242280602455,ok,29,0
481304,0.0139017254114151,ok,38,0
481305,0.019051041454076767,ok,43,0
481306,0.9099270105361938,ok,35,0
481312,0.0070548271760344505,ok,95,0
481313,0.03769798204302788,ok,100,0
481329,0.0005660310271196067,ok,32,0
481330,0.04646773636341095,ok,49,0
481333,0.0007340983720496297,ok,95,0
481337,0.6013765931129456,ok,30,0
481339,0.13109111785888672,ok,226,0
481352,0.0014195794938132167,ok,220,0
481369,0.016063621267676353,ok,17,0
481372,0.4509599804878235,ok,17,0
481374,0.012563996016979218,ok,168,0
481376,0.016665633767843246,ok,44,0
481382,0.006058305501937866,ok,88,0
481383,0.0007962677045725286,ok,12,0
481386,0.04596670717000961,ok,12,0
481388,0.015783745795488358,ok,202,0
481389,0.0012496212730184197,ok,196,0
481402,0.0006822899449616671,ok,142,0
481405,0.0057022483088076115,ok,7,0
481417,0.3710979223251343,ok,42,0
481419,0.0007507177069783211,ok,36,0
481421,0.00887728575617075,ok,144,0
481428,0.0014872007304802537,ok,193,0
481431,0.018137801438570023,ok,58,0
481432,0.007938846945762634,ok,23,0
481433,0.0006944261840544641,ok,15,0
481441,0.0007308706408366561,ok,53,0
481444,0.005672615487128496,ok,153,0
481446,0.0006105777574703097,ok,145,0
481451,0.30685460567474365,ok,139,0
481452,0.5809653401374817,ok,227,0
481460,0.009327538311481476,ok,95,0
481461,0.0012910234509035945,ok,12,0
481473,0.0006182091310620308,ok,60,0
481481,0.15711738169193268,ok,91,0
481482,0.012423410080373287,ok,152,0
481492,0.0005685658543370664,ok,112,0
481501,0.003587130457162857,ok,128,0
481502,0.014763745479285717,ok,209,0
481506,0.19986049830913544,ok,37,0
481514,0.957085907459259,ok,80,0
481523,0.0008610081276856363,ok,33,0
481524,0.05631249397993088,ok,63,0
481528,0.10846643894910812,ok,9,0
481530,0.0009912933455780149,ok,32,0
481533,0.282781183719635,ok,124,0
481534,0.27286288142204285,ok,113,0
481537,0.03275713697075844,ok,91,0
481539,0.0005462087574414909,ok,13,0
481547,0.004631516057997942,ok,209,0
481548,0.007593020796775818,ok,48,0
481552,0.031438108533620834,ok,18,0
481553,0.18770144879817963,ok,63,0
481557,0.0007869922555983067,ok,28,0
481560,0.9345895051956177,ok,19,0
481577,0.0013112887972965837,ok,86,0
481596,0.02826794981956482,ok,78,0
481605,0.025538861751556396,ok,226,0
481607,0.09607577323913574,ok,55,0
481608,0.0009326942381449044,ok,204,0
481626,0.2938525378704071,ok,96,0
481650,0.2491973489522934,ok,34,0
481651,0.016515206545591354,ok,84,0
481652,0.0010493237059563398,ok,8,0
481656,0.0007736134575679898,ok,72,0
481667,0.0010221446864306927,ok,35,0
481671,0.1064794510602951,ok,75,0
481674,0.042249664664268494,ok,24,0
481678,0.04464782774448395,ok,82,0
481681,0.0017643622122704983,ok,21,0
481685,0.10327652841806412,ok,107,0
481686,0.0009224807727150619,ok,57,0
481689,0.01145821064710617,ok,45,0
481696,0.0008732915157452226,ok,29,0
481702,0.07724957168102264,ok,30,0
481705,0.0008636070415377617,ok,67,0
481708,0.8864739537239075,ok,22,0
481711,0.01175114419311285,ok,24,0
481714,0.000590329640544951,ok,79,0
481721,0.132026806473732,ok,267,0
481724,0.0006115154246799648,ok,89,0
481732,0.009048125706613064,ok,195,0
481734,0.0009759398526512086,ok,202,0
481752,0.0048754592426121235,ok,89,0
481758,0.8587048649787903,ok,11,0
481764,0.010619163513183594,ok,167,0
481767,0.0005865126731805503,ok,109,0
481768,0.010357598774135113,ok,73,0
481770,0.8818454742431641,ok,57,0
481779,0.0019031931878998876,ok,47,0
481783,0.9447214603424072,ok,7,0
481796,0.006144565064460039,ok,116,0
481804,0.007761252578347921,ok,36,0
481806,0.0005851965397596359,ok,33,0
481809,0.03140600025653839,ok,79,0
481811,0.0006884096073918045,ok,112,0
481814,0.052595142275094986,ok,233,0
481818,0.001206435146741569,ok,55,0
481828,0.0009026586194522679,ok,224,0
481829,0.009800358675420284,ok,106,0
481833,0.02148473635315895,ok,105,0
481842,0.000869008363224566,ok,215,0
481849,0.0007057430921122432,ok,20,0
481851,0.01849011331796646,ok,48,0
481852,0.0018246651161462069,ok,176,0
481853,0.0010528047569096088,ok,32,0
481856,0.001506707281805575,ok,27,0
481858,0.0010362851899117231,ok,65,0
481860,0.00858550239354372,ok,18,0
481861,0.0060632494278252125,ok,30,0
481863,0.006147672887891531,ok,13,0
481865,0.0006398929399438202,ok,40,0
481872,0.0008451781468465924,ok,178,0
481876,0.007565281819552183,ok,137,0
481886,0.002577698789536953,ok,9,0
481889,0.008165908977389336,ok,42,0
481895,0.000971797329839319,ok,62,0
481902,0.004440843127667904,ok,160,0
481903,0.003090191399678588,ok,123,0
481914,0.0432940274477005,ok,45,0
481915,0.0027813652995973825,ok,29,0
481916,0.12672419846057892,ok,98,0
481931,0.012620950117707253,ok,206,0
481933,0.0017043475527316332,ok,143,0
481936,0.0010656797094270587,ok,227,0
481952,0.42469170689582825,ok,45,0
481953,0.7295440435409546,ok,90,0
481955,0.6879411935806274,ok,35,0
481964,0.0005455497885122895,ok,31,0
481985,0.0008709161193110049,ok,10,0
481994,0.0017116062808781862,ok,47,0
481998,0.035394422709941864,ok,85,0
482012,0.0006653692689724267,ok,33,0
482022,0.000631356262601912,ok,54,0
482034,0.01212629210203886,ok,6,0
482038,0.000920572318136692,ok,17,0
482058,0.0006151798297651112,ok,75,0
482062,0.010583248920738697,ok,12,0
482071,0.024810558184981346,ok,50,0
482072,0.050276827067136765,ok,38,0
482077,0.30654820799827576,ok,109,0
482078,0.0007637615781277418,ok,10,0
482079,0.0007437652675434947,ok,115,0
482080,0.001284297090023756,ok,27,0
482087,0.008784376084804535,ok,19,0
482093,0.24310772120952606,ok,109,0
482094,0.3059123158454895,ok,51,0
482097,0.893200695514679,ok,23,0
482098,0.001404455746524036,ok,11,0
482099,0.015979571267962456,ok,33,0
482102,0.8688333034515381,ok,72,0
482105,0.9315764904022217,ok,206,0
482108,0.01479483675211668,ok,44,0
482109,0.12382709234952927,ok,95,0
482134,0.002418188378214836,ok,190,0
482138,0.000731311272829771,ok,12,0
482147,0.03158513084053993,ok,99,0
482172,0.012032526545226574,ok,87,0
482173,0.0006319606909528375,ok,116,0
482185,0.00538778118789196,ok,56,0
482189,0.7472291588783264,ok,49,0
482192,0.0018077390268445015,ok,7,0
482214,0.9078148007392883,ok,105,0
482215,0.0011904507409781218,ok,54,0
482217,0.000569286581594497,ok,218,0
482220,0.0009633665322326124,ok,80,0
482227,0.0008078418904915452,ok,23,0
482230,0.0014470139285549521,ok,160,0
482231,0.017505448311567307,ok,12,0
482233,0.0007063951343297958,ok,14,0
482251,0.027946650981903076,ok,48,0
482257,0.1751289665699005,ok,29,0
482260,0.03409711271524429,ok,122,0
482263,0.004763680975884199,ok,29,0
482264,0.0027210707776248455,ok,4,0
482269,0.013180735521018505,ok,37,0
482284,0.0014333559665828943,ok,65,0
482294,0.0005913771456107497,ok,42,0
482296,0.3149300813674927,ok,136,0
482303,0.04447687417268753,ok,76,0
482306,0.01804409548640251,ok,234,0
482314,0.001476486911997199,ok,12,0
482317,0.0005579298012889922,ok,39,0
482318,0.006986419670283794,ok,27,0
482319,0.06052182614803314,ok,236,0
482322,0.0006256671622395515,ok,7,0
482324,0.0010507020633667707,ok,29,0
482331,0.0038126029539853334,ok,15,0
482334,0.002929957816377282,ok,198,0
482340,0.0043360511772334576,ok,15,0
482367,0.008849713951349258,ok,99,0
482379,0.015043603256344795,ok,207,0
482382,0.1549428254365921,ok,70,0
482388,0.008919144049286842,ok,68,0
482389,0.004789106547832489,ok,53,0
482395,0.011278966441750526,ok,215,0
482402,0.0015451109502464533,ok,42,0
482405,0.3565294146537781,ok,219,0
482406,0.8846414089202881,ok,21,0
482409,0.000742166128475219,ok,263,0
482411,0.022794084623456,ok,32,0
482415,0.0009127293596975505,ok,38,0
482417,0.0007493461016565561,ok,65,0
482419,0.05200538411736488,ok,41,0
482421,0.0025890895631164312,ok,137,0
482427,0.21218830347061157,ok,143,0
482432,0.0005834828480146825,ok,30,0
482442,0.0012086511123925447,ok,156,0
482450,0.0013954065507277846,ok,15,0
482455,0.5672800540924072,ok,64,0
482462,0.7270229458808899,ok,88,0
482464,0.0014089179458096623,ok,5,0
482484,0.02627408131957054,ok,48,0
482493,0.00128804927226156,ok,26,0
482494,0.0006201078067533672,ok,116,0
482495,0.0008413786417804658,ok,69,0
482496,0.002373314928263426,ok,99,0
482499,0.0880603939294815,ok,236,0
482503,0.0008734337752684951,ok,51,0
482510,0.008297783322632313,ok,54,0
482513,0.08283734321594238,ok,20,0
482517,0.4627857506275177,ok,126,0
482521,0.00656523834913969,ok,53,0
482535,0.35197094082832336,ok,159,0
482558,0.11988759785890579,ok,30,0
482571,0.1287156045436859,ok,16,0
482586,0.0006080199964344501,ok,70,0
482598,0.05753384903073311,ok,30,0
482608,0.0007706151809543371,ok,20,0
482611,0.020943429321050644,ok,67,0
482618,0.0008431824971921742,ok,25,0
482620,0.5340648889541626,ok,95,0
482623,0.013150328770279884,ok,110,0
482637,0.047707248479127884,ok,94,0
482639,0.0006481289165094495,ok,173,0
482643,0.0017210689838975668,ok,107,0
482647,0.06023801490664482,ok,131,0
482653,0.0010234543588012457,ok,54,0
482657,0.018002387136220932,ok,67,0
482664,0.05615958943963051,ok,89,0
482669,0.009283898398280144,ok,121,0
482672,0.0008608481730334461,ok,77,0
482686,0.1203780248761177,ok,168,0
482688,0.005135368090122938,ok,155,0
482695,0.00868020299822092,ok,118,0
482696,0.0005568380584008992,ok,110,0
482698,0.0006384988082572818,ok,65,0
482701,0.003775782883167267,ok,34,0
482711,0.18496258556842804,ok,248,0
482713,0.0007841050392016768,ok,27,0
482722,0.005955570377409458,ok,21,0
482723,0.0011091917986050248,ok,77,0
482729,0.03278569504618645,ok,149,0
482734,0.0031055461149662733,ok,34,0
482743,0.004749841056764126,ok,25,0
482745,0.8585636615753174,ok,76,0
482746,0.024530543014407158,ok,19,0
482747,0.0008792924345470965,ok,74,0
482756,0.0038220991846174,ok,201,0
482765,0.11559300124645233,ok,50,0
482767,0.05900763347744942,ok,83,0
482774,0.12938550114631653,ok,111,0
482781,0.0012389146722853184,ok,78,0
482785,0.016985509544610977,ok,99,0
482793,0.003835058771073818,ok,37,0
482794,0.01241015549749136,ok,30,0
482822,0.32086074352264404,ok,110,0
482828,0.9796287417411804,ok,83,0
482831,0.0015890661161392927,ok,193,0
482835,0.001285529462620616,ok,86,0
482840,0.0032474480103701353,ok,87,0
482843,0.2617141306400299,ok,44,0
482844,0.0007529100403189659,ok,23,0
482861,0.009788491763174534,ok,29,0
482864,0.0007559295045211911,ok,86,0
482868,0.23676909506320953,ok,83,0
482872,0.0006891513476148248,ok,94,0
482877,0.03931378573179245,ok,78,0
482898,0.0011586733162403107,ok,60,0
482905,0.0006116387085057795,ok,236,0
482914,0.7220224142074585,ok,168,0
482919,0.000901246618013829,ok,18,0
482923,0.006677803583443165,ok,146,0
482927,0.0009063705219887197,ok,52,0
482947,0.0006790143670514226,ok,133,0
482950,0.0027942967135459185,ok,125,0
