comment_id,nc_male,nc_female,nc_LGBTQ,nc_christian,nc_muslim,nc_other_religions,nc_black,nc_white
777921,0,0,0,0,0,0,0,0
777937,0,0,0,0,0,0,0,0
778019,0,0,0,0,0,0,0,0
778072,0,0,0,0,0,0,0,0
778075,0,0,0,0,0,0,0,1
778091,0,0,0,0,0,0,0,0
778114,1,0,0,0,0,0,0,0
778134,0,0,0,0,0,0,0,0
778212,0,0,0,0,0,0,0,0
778314,0,0,0,0,0,0,0,0
778323,0,0,0,0,0,0,0,0
778374,0,0,0,0,0,0,0,0
778498,1,0,0,0,0,0,0,0
778523,0,0,0,0,0,0,0,0
778541,1,0,1,0,0,0,0,0
778554,0,1,0,0,0,0,0,0
778559,0,0,0,0,0,0,0,0
778651,0,0,0,0,0,0,0,0
778677,0,0,0,0,0,0,0,0
778693,0,0,0,0,0,0,0,0
778907,0,0,0,0,0,0,0,0
778979,0,1,0,0,1,0,0,0
778997,0,0,0,0,0,0,0,0
779033,0,0,0,0,0,0,0,0
779060,0,1,0,0,0,0,0,0
779156,0,0,0,1,0,0,0,0
779158,0,1,0,0,0,0,0,0
779230,0,0,0,0,0,0,0,0
779307,0,0,0,0,0,0,0,0
779363,0,0,0,0,0,0,0,0
779371,0,0,0,0,0,0,0,0
779403,0,0,0,0,0,0,0,0
779444,0,0,0,0,0,0,0,0
779502,1,0,0,0,0,0,0,0
779504,0,1,0,0,0,0,0,0
779595,0,1,0,0,0,0,0,1
779617,0,0,0,0,0,0,0,0
779682,0,0,0,0,0,0,0,0
779720,0,0,0,0,0,0,0,0
779732,0,0,0,0,0,0,0,0
779741,0,0,0,0,0,0,0,0
779756,0,0,0,1,0,0,0,0
779766,0,1,0,0,0,0,0,0
779808,0,0,0,0,0,0,0,0
779861,0,0,0,0,0,0,0,1
779940,0,0,0,1,0,0,1,0
780058,0,0,0,0,0,0,0,0
780069,0,0,0,0,0,0,0,0
780101,0,0,0,0,0,0,0,0
780218,0,0,0,0,0,0,0,0
780309,0,0,0,0,0,0,0,0
780314,0,0,0,0,0,0,0,0
780505,0,0,0,0,0,0,0,0
780578,0,0,0,0,0,0,0,0
780596,0,0,0,0,0,0,0,0
780658,0,1,0,0,0,0,0,0
780665,0,1,0,0,0,0,0,0
780681,0,0,0,0,0,0,0,0
780799,0,0,0,0,0,0,0,0
781035,0,0,0,0,0,0,0,0
781058,0,0,0,0,0,0,0,0
781063,0,0,0,0,0,0,0,0
781068,0,0,0,0,0,0,0,0
781071,0,0,0,0,0,0,0,0
781212,0,0,0,0,0,0,0,0
781244,0,0,0,0,0,0,0,0
781304,0,0,0,0,1,0,0,0
781385,1,0,0,0,0,0,0,0
781460,0,0,0,0,0,0,0,0
781465,1,1,0,0,1,0,0,0
781544,1,0,0,0,0,0,0,0
781553,0,0,0,0,0,0,0,0
781590,0,0,0,0,0,0,0,0
781609,0,0,0,0,0,0,0,0
781616,0,0,0,0,0,0,0,0
781628,0,0,0,0,0,0,0,0
781646,0,0,0,0,0,0,0,0
781703,0,0,0,0,0,0,0,0
781822,0,0,0,0,0,0,0,0
781950,0,0,0,0,0,0,0,0
782010,0,0,0,0,0,0,0,0
782018,0,0,0,0,0,0,0,0
782062,0,0,0,0,0,0,0,0
782075,0,0,0,0,0,0,0,0
782233,0,0,0,0,0,0,0,0
782257,0,0,0,0,0,0,0,0
782278,0,0,0,0,0,0,0,0
782354,0,0,1,0,0,0,0,0
782358,0,0,0,0,0,0,0,0
782402,0,0,0,0,0,0,0,0
782405,0,0,0,0,0,0,1,0
782417,0,0,0,0,0,0,0,0
782443,0,0,0,0,0,0,0,0
782451,0,0,0,0,0,0,0,0
782471,0,0,0,0,0,0,0,0
782500,0,0,0,0,0,0,0,0
782584,0,0,0,0,0,0,0,0
782719,0,1,0,0,0,0,0,0
782745,0,1,1,0,0,0,0,0
782755,0,0,0,0,0,0,0,0
782785,0,0,0,0,0,0,0,0
782847,0,0,0,0,0,0,0,0
782870,0,0,0,0,0,0,0,1
783007,0,0,0,0,0,0,0,0
783048,0,0,0,0,0,0,0,0
783075,0,0,0,0,0,0,0,0
783273,0,0,0,0,0,0,0,0
783287,0,0,0,0,0,0,0,0
783329,0,0,0,0,0,0,0,0
783385,0,0,0,0,1,0,0,0
783521,1,0,0,0,0,0,0,0
783720,0,0,0,0,0,0,0,0
783776,0,0,0,0,0,0,0,0
783795,0,0,0,0,0,0,0,0
783842,0,0,0,0,0,0,0,0
783861,0,0,0,0,0,0,0,0
783884,0,0,0,0,0,0,0,0
783936,0,0,0,0,0,0,0,0
784020,0,0,0,0,0,0,0,0
784081,0,0,0,0,0,0,0,0
784169,0,0,0,0,0,0,0,0
784174,0,1,0,0,0,0,0,0
784200,0,0,0,0,0,0,0,0
784352,0,0,0,0,0,0,0,0
784461,0,0,0,0,0,0,0,0
784509,0,0,0,0,0,0,0,0
784521,0,1,0,0,0,0,1,0
784542,0,0,0,0,0,0,1,0
784549,0,0,0,0,0,0,0,0
784564,0,0,0,0,0,0,0,0
784632,0,0,0,0,0,0,0,0
784638,0,0,0,0,0,0,0,0
784659,1,0,0,0,0,0,0,0
784717,0,0,0,0,0,0,0,0
784729,0,0,0,1,0,0,0,0
784784,0,0,0,0,0,0,0,0
784845,0,0,0,0,0,0,0,1
784887,0,0,0,0,0,0,0,0
784927,0,0,0,0,0,0,0,0
784967,0,0,0,0,0,0,0,0
785004,0,0,0,0,0,0,0,0
785049,0,0,0,0,0,0,0,0
785053,1,0,0,0,0,0,0,0
785075,0,0,0,0,0,0,0,0
785085,0,0,0,0,0,0,0,0
785255,0,1,0,0,0,0,0,0
785276,0,0,0,0,0,0,0,0
785300,1,0,0,0,0,0,0,0
785343,0,0,0,0,0,0,0,0
785361,0,0,0,0,0,0,0,0
785562,0,0,0,0,0,0,0,0
785582,0,0,0,0,0,0,0,0
785662,0,0,0,0,0,0,0,0
785672,0,0,0,0,0,0,0,0
785761,0,0,0,0,0,0,0,0
785788,0,0,0,0,0,1,0,0
785820,0,0,0,0,0,0,0,0
785858,0,0,0,0,0,0,0,0
785944,0,0,0,0,0,0,0,0
785956,0,0,0,0,0,0,0,0
785979,0,0,0,0,0,0,0,0
786041,0,0,0,0,0,0,0,0
786093,0,0,0,0,0,0,0,0
786187,0,0,0,0,0,0,0,0
786220,0,0,0,0,0,0,0,0
786307,0,0,0,0,0,0,0,0
786317,0,0,0,0,0,0,0,0
786527,0,0,0,0,0,0,0,0
786529,0,0,0,0,0,0,0,0
786598,0,0,0,0,0,0,0,0
786621,0,1,0,0,0,0,0,0
786630,0,0,0,0,0,0,0,0
786638,1,0,0,0,0,0,0,0
786683,1,0,0,0,0,0,0,0
786701,0,0,0,1,0,0,0,0
786786,0,0,0,0,0,0,0,0
787004,0,0,0,0,1,0,0,0
787212,0,0,0,0,0,0,0,0
787234,0,0,0,0,0,0,0,0
787261,0,1,0,0,0,0,0,0
787307,0,0,0,0,0,0,0,0
787433,1,1,0,0,0,0,0,0
787447,0,0,0,0,0,0,0,0
787497,0,0,0,0,0,0,0,0
787508,0,0,0,1,0,0,0,0
787541,0,0,0,0,0,0,0,0
787544,0,1,0,0,0,0,0,0
787576,0,0,0,0,0,0,0,0
787636,0,0,0,0,0,0,0,0
787778,0,0,0,0,0,1,0,0
787811,0,0,0,0,0,0,0,0
787864,0,1,0,0,0,0,0,0
787965,0,0,0,0,0,0,0,0
788207,0,0,0,0,0,0,0,0
788209,0,0,0,0,0,0,0,0
788257,0,0,0,0,0,1,0,0
788373,0,1,0,0,0,0,0,0
788405,0,0,0,0,0,0,0,0
788443,0,0,0,0,0,0,0,0
788549,0,0,0,0,0,0,0,0
788587,0,0,0,0,0,0,0,0
788600,0,0,0,0,0,0,0,0
788654,0,0,0,0,0,0,0,0
788722,0,0,0,0,0,0,0,0
788751,0,0,0,0,0,0,0,0
788777,0,0,1,0,0,0,0,1
788784,0,0,0,0,0,0,0,0
788804,1,0,0,0,0,0,0,0
788839,0,0,0,0,0,0,0,0
788840,0,0,0,0,0,0,0,0
788852,0,0,0,0,0,0,1,0
788907,0,0,0,0,0,0,0,0
788920,0,0,0,0,0,0,0,0
788989,0,0,0,0,0,0,0,0
788996,0,1,0,0,0,0,0,0
789007,0,0,0,0,0,0,0,0
789060,0,0,0,0,1,0,0,0
789198,0,0,0,0,0,0,0,0
789257,0,0,0,0,0,0,0,0
789294,0,0,0,0,0,0,0,0
789300,0,0,0,0,0,0,0,0
789382,0,0,0,0,0,0,0,0
789440,0,0,0,0,0,0,0,0
789450,0,0,0,0,0,0,0,0
789463,0,0,0,0,0,0,0,0
789469,0,0,0,0,0,0,0,0
789473,0,0,0,0,0,0,0,0
789489,0,0,0,0,0,0,0,0
789548,0,1,0,0,0,0,0,0
789629,1,0,0,0,0,0,0,0
789679,0,0,0,0,0,0,0,0
789683,0,0,0,0,0,0,0,0
789715,0,0,0,0,0,0,0,0
789901,0,0,0,0,0,0,0,0
789933,0,0,0,0,0,0,0,0
789939,0,0,0,0,0,0,0,0
789946,0,0,0,1,0,0,0,0
789983,0,0,0,0,0,0,0,0
790001,0,1,0,0,0,0,0,0
790003,0,0,0,0,0,0,0,0
790020,0,0,0,0,0,0,0,0
790022,0,0,0,0,0,0,0,0
790087,0,0,0,0,0,0,0,0
790100,0,0,0,0,0,0,0,0
790107,0,0,0,0,0,0,1,0
790118,0,0,0,0,0,0,0,0
790139,0,0,0,0,0,0,0,0
790228,0,0,0,0,0,0,1,0
790252,0,0,0,0,0,0,0,0
790261,0,0,0,0,0,0,0,0
790273,1,1,0,0,0,0,0,0
790305,0,0,0,0,0,0,0,0
790315,0,0,0,0,0,0,0,1
790400,0,0,0,0,0,0,0,0
790414,0,0,0,0,0,0,0,0
790432,0,0,0,0,0,0,0,0
790434,0,0,0,0,0,0,0,0
790614,0,0,0,0,0,0,0,0
790621,1,0,0,0,0,0,0,0
790660,0,0,0,0,0,0,0,0
790722,0,0,0,0,0,0,0,0
790777,0,0,0,0,0,0,0,0
790878,0,0,0,0,0,0,0,0
790889,0,0,0,1,0,0,0,0
790947,0,1,0,0,0,0,0,0
790981,0,0,0,0,0,0,0,0
791039,0,0,0,0,0,0,0,0
791045,0,0,0,0,0,0,0,0
791058,0,0,0,0,0,0,0,1
791073,0,0,0,0,0,0,0,0
791085,0,0,0,0,0,0,0,0
791099,0,0,0,0,0,0,0,0
791254,0,1,0,0,0,0,0,0
791290,0,0,0,0,0,0,0,0
791320,0,1,0,0,0,0,0,0
791337,0,0,0,0,0,0,0,0
791352,0,0,0,0,0,0,0,0
791355,1,0,0,0,0,0,0,0
791381,0,0,0,0,0,0,0,0
791435,0,0,0,0,0,0,0,0
791475,0,0,0,0,0,0,0,0
791536,0,0,0,0,0,0,0,0
791555,0,0,0,0,0,0,0,0
791587,1,0,0,0,0,0,1,0
791593,0,0,0,0,0,0,0,0
791596,0,0,0,0,1,0,1,0
791606,0,0,0,0,0,0,0,0
791614,0,0,0,0,0,0,0,0
791650,0,0,0,0,0,0,0,0
791752,0,0,0,0,0,0,0,0
791762,0,0,0,0,0,0,0,0
791863,0,0,0,0,0,0,0,0
791875,0,0,0,0,1,0,0,0
791879,0,0,0,0,0,0,0,0
791913,0,0,0,0,0,0,0,0
791954,1,1,0,0,0,0,0,0
791973,0,0,0,0,0,0,0,0
791983,0,0,0,0,0,0,0,0
792120,0,0,0,0,0,0,0,0
792135,0,0,0,1,0,0,0,0
792163,0,0,0,0,0,0,0,0
792166,0,0,0,1,1,0,0,0
792178,0,0,0,0,0,0,0,0
792221,0,0,0,0,0,0,0,0
792225,0,0,0,0,0,0,0,0
792286,0,0,0,1,0,0,0,0
792363,1,0,1,0,0,0,0,1
792619,0,0,0,0,0,0,0,0
792620,0,0,0,0,0,0,0,0
792635,0,0,0,0,0,0,0,0
792790,0,0,0,0,0,0,0,0
792838,0,0,0,0,0,0,0,0
792846,1,1,0,0,0,0,0,0
792894,0,0,0,0,0,0,0,0
792899,1,0,0,0,1,0,0,0
792902,0,0,0,0,1,0,0,0
792908,0,0,0,0,0,0,0,0
792997,0,0,0,0,0,0,0,0
793084,0,0,0,0,0,0,0,0
793249,0,0,0,0,0,0,0,0
793336,0,0,0,0,0,0,0,0
793373,0,0,0,0,0,0,0,0
793387,0,0,0,0,0,0,0,0
793438,0,0,0,0,0,0,0,0
793597,1,0,0,1,0,0,0,0
793662,0,0,0,0,0,0,0,0
793749,0,0,0,0,0,0,0,0
793805,0,0,0,0,0,0,0,0
793846,1,1,1,0,0,0,0,0
793941,0,0,0,0,0,0,0,0
793954,1,0,0,0,0,0,0,0
794053,0,0,0,0,0,0,0,0
794101,0,0,0,0,0,0,0,0
794119,0,0,0,0,0,0,0,0
794180,0,0,0,0,0,0,0,0
794201,0,0,0,0,0,0,0,0
794248,0,1,0,0,0,0,0,0
794279,0,0,0,0,0,0,0,0
794316,0,0,0,1,0,0,0,0
794334,0,0,0,0,0,0,0,0
794351,0,0,0,0,0,0,0,0
794415,0,0,0,0,0,0,0,0
794419,1,0,0,0,0,0,0,1
794448,0,0,0,0,0,0,0,0
794453,0,0,0,0,0,0,0,0
794486,0,0,0,1,0,0,0,0
794511,0,1,0,0,0,0,0,0
794581,1,1,0,0,0,0,0,0
794582,0,0,0,0,0,0,0,0
794625,0,0,0,0,0,0,0,0
794655,0,0,0,0,0,0,0,0
794699,0,0,0,0,0,0,1,0
794727,0,1,0,0,0,0,0,0
794952,0,0,0,0,0,0,0,0
794956,0,1,0,1,0,0,0,0
794991,0,0,0,0,0,0,0,0
795037,0,1,0,0,0,0,0,0
795123,0,0,0,0,0,0,0,0
795145,0,1,0,0,0,0,0,0
795207,1,0,0,0,0,0,0,0
795263,0,0,0,0,0,0,0,0
795300,0,0,0,0,0,0,0,0
795417,0,0,0,0,0,0,0,0
795646,0,0,0,0,0,0,0,0
795798,0,0,0,0,0,0,0,0
795922,0,0,0,0,0,0,0,0
796039,0,0,0,0,0,0,0,0
796137,0,1,0,0,0,0,0,0
796183,0,0,0,0,0,0,0,0
796223,0,0,0,0,0,0,0,0
796235,0,0,0,0,0,0,0,0
796237,1,0,0,0,0,0,0,0
796307,0,0,0,0,0,0,0,0
796387,0,0,0,0,0,0,0,0
796544,0,0,0,0,0,0,0,0
796567,0,0,0,0,0,0,0,0
796743,0,0,0,0,0,0,0,0
796791,0,0,0,0,0,0,0,0
796919,0,0,0,0,0,0,0,0
797005,1,0,0,0,0,0,0,0
797079,0,0,0,0,0,0,0,0
797243,0,0,0,0,0,0,0,0
797249,0,0,0,0,0,0,0,0
797312,0,0,0,0,0,0,0,0
797396,0,0,0,0,0,0,0,0
797465,0,0,0,0,0,0,0,0
797509,0,0,0,0,0,0,0,0
797565,0,0,0,0,0,0,0,0
797664,1,0,0,0,0,0,0,0
797864,0,0,0,0,0,0,0,0
797914,0,0,0,0,0,0,0,0
797988,0,0,0,0,0,0,0,0
798060,0,0,0,0,0,0,0,0
798068,0,0,0,0,0,0,0,0
798088,1,1,0,0,0,0,0,0
798106,0,0,0,0,0,0,0,0
798133,0,0,0,0,0,0,0,0
798189,0,0,0,0,0,0,0,0
798283,0,0,0,0,0,0,0,0
798301,0,1,0,0,0,0,0,0
798313,1,0,0,0,0,0,0,0
798365,0,0,0,0,0,0,0,0
798475,0,0,0,0,0,0,0,0
798550,1,0,0,0,0,0,0,1
798711,0,0,0,1,0,0,0,0
798714,0,0,0,0,0,0,0,0
798774,0,0,0,0,0,0,0,0
798825,0,0,0,0,0,0,0,0
798955,0,0,0,0,0,0,0,0
798971,0,0,0,0,0,0,0,0
799147,0,0,0,0,0,0,0,0
799215,0,0,0,0,0,0,0,0
799286,0,0,0,0,0,0,0,0
799288,0,0,0,0,0,0,0,0
799534,0,0,0,0,0,0,0,0
799555,0,0,0,0,0,0,0,0
799601,0,0,0,0,0,0,0,0
799680,0,1,0,0,0,0,0,0
799717,1,1,0,0,0,0,0,0
799759,0,0,0,0,0,0,0,0
799786,0,0,0,0,0,0,0,0
799939,1,0,0,0,0,0,0,0
799980,0,0,0,0,0,0,0,0
800009,0,0,0,0,0,0,0,0
800117,0,0,0,0,0,0,0,0
800130,0,0,0,1,0,0,0,0
800147,0,0,0,0,0,0,0,0
800188,0,0,0,0,0,0,0,0
800303,0,0,0,0,0,0,0,0
800385,0,0,0,0,1,0,0,0
800386,0,0,0,0,0,0,0,0
800410,0,0,0,0,0,0,0,0
800444,0,0,0,0,0,0,0,0
800479,0,0,0,0,0,0,0,0
800558,0,0,0,0,0,0,0,0
800570,0,0,0,0,0,0,1,0
800580,0,0,0,0,0,0,0,0
800683,0,1,0,0,0,0,0,1
800725,0,0,0,0,0,0,0,0
800795,0,0,0,0,0,0,0,0
800865,0,0,0,0,0,0,0,0
800883,0,0,0,0,0,0,0,0
800920,0,0,0,0,0,0,0,0
800994,0,0,0,0,0,0,0,0
801063,0,0,0,0,0,0,0,0
801136,0,0,0,0,0,0,0,0
801166,0,0,0,0,0,0,0,0
801194,0,1,1,1,0,0,0,0
801209,0,0,0,0,0,0,0,0
801225,1,0,0,0,0,0,0,0
801316,0,0,0,0,0,0,0,0
801387,0,0,0,0,0,0,0,0
801456,0,0,0,0,0,0,0,0
801475,0,0,0,0,0,0,0,0
801489,0,0,0,0,0,0,0,0
801541,0,0,0,0,0,0,0,0
801563,0,0,0,0,0,0,0,0
801663,1,0,0,0,0,0,0,0
801711,0,0,0,0,0,0,0,0
801716,0,0,0,0,0,0,0,0
801718,0,0,0,0,0,0,0,0
801766,0,0,0,0,0,0,0,0
801777,0,0,0,0,0,0,0,0
801810,0,0,0,0,0,0,0,0
801843,0,0,0,0,0,0,0,0
801868,0,0,0,0,0,0,0,0
801884,0,0,0,0,0,0,0,0
801949,0,0,0,0,0,0,0,0
801965,0,1,0,0,0,0,0,0
802029,0,0,0,0,0,0,0,0
802239,0,0,0,0,0,0,0,0
802314,0,0,0,0,0,0,0,0
802444,0,0,0,0,0,0,0,0
802490,0,1,0,0,0,0,1,0
802530,0,0,0,0,0,0,0,0
802577,0,0,0,0,0,0,0,0
802887,0,0,0,1,0,0,0,0
802937,0,0,0,0,0,0,0,0
802972,0,0,0,0,0,0,0,0
803003,1,0,0,0,0,0,1,0
803369,1,1,0,0,0,0,0,1
803371,0,0,0,0,0,0,0,0
803411,0,0,0,0,0,0,0,0
803429,1,0,0,0,0,0,0,1
803513,0,0,0,0,0,0,0,0
803514,0,0,0,0,0,0,0,0
803532,1,1,0,0,0,0,0,0
803600,0,0,0,1,1,0,0,0
803759,0,0,0,0,0,0,0,0
803910,0,0,0,0,0,0,0,0
803911,0,0,0,0,0,0,0,0
803915,0,1,0,0,0,0,0,0
803962,0,0,0,0,0,0,0,0
803972,0,0,0,0,0,0,0,0
804068,0,0,0,1,0,0,0,0
804120,0,0,0,0,0,0,0,0
804135,0,0,0,0,0,0,0,0
804175,0,0,0,0,0,0,0,0
804181,0,0,0,0,0,0,0,0
804199,0,0,0,0,0,0,0,0
804227,0,0,0,0,0,0,0,0
804378,0,0,0,0,0,0,0,0
804400,0,0,0,0,0,0,0,0
804409,0,0,0,0,0,0,0,0
804440,0,0,0,0,0,0,0,0
804471,0,0,0,0,0,0,1,0
804489,0,0,0,0,0,0,0,0
804498,0,0,0,0,0,0,0,0
804620,0,0,0,0,0,0,0,0
804650,0,0,0,0,0,0,0,0
804814,1,0,0,0,0,0,0,0
804823,0,0,0,0,0,0,0,0
804873,0,0,0,0,0,0,0,0
804916,0,0,0,0,0,0,0,0
804953,0,0,0,0,0,0,0,0
805032,0,0,0,0,0,0,0,1
805046,0,1,0,0,0,0,0,0
805159,0,0,0,0,0,0,0,0
805185,0,0,0,0,0,0,0,0
805243,1,0,0,0,0,0,0,0
805319,0,0,0,0,0,0,0,0
805321,0,0,0,0,0,0,0,0
805335,0,1,0,0,0,0,0,0
805346,0,0,0,0,0,0,0,0
805350,0,0,0,0,0,0,0,0
805383,0,0,0,0,0,0,0,0
805457,0,1,0,0,0,0,0,0
805696,0,0,0,0,0,0,0,0
805828,0,0,0,0,0,0,0,0
805968,0,0,0,0,0,0,0,0
806014,0,1,0,0,0,0,0,0
806090,0,0,0,0,0,0,0,0
806143,0,0,0,0,0,1,0,0
806147,0,0,0,0,0,0,0,0
806201,0,0,0,0,0,0,0,0
806292,0,0,0,0,0,0,0,0
806393,0,0,0,0,0,0,0,0
806451,0,0,0,0,0,0,0,0
806499,0,0,0,0,0,0,0,0
806579,0,1,0,0,0,0,0,0
806755,0,0,0,0,0,0,0,0
806810,0,0,0,0,0,0,0,0
806817,0,0,0,0,0,0,0,0
806845,0,0,0,0,0,0,0,0
806897,0,1,0,0,0,0,0,0
806929,0,0,0,0,0,0,0,0
806938,0,0,0,0,0,0,0,0
806970,0,0,0,0,0,0,0,0
806985,0,0,0,0,0,0,0,0
807152,0,0,0,0,0,0,0,0
807338,1,0,0,0,0,0,0,1
807366,0,0,0,0,0,1,0,0
807367,0,0,0,0,0,0,0,0
807369,0,0,0,0,0,0,1,1
807379,0,0,0,0,0,0,0,0
807441,0,0,0,0,0,0,0,0
807539,0,0,0,0,0,0,0,0
807668,0,1,0,0,0,0,0,0
807693,0,0,0,0,0,0,0,0
807701,0,0,0,0,0,0,0,0
807839,0,0,0,0,0,0,0,0
807896,0,1,0,0,0,0,0,0
807943,0,0,0,0,0,0,0,0
808029,0,0,0,0,0,0,1,1
808031,0,0,0,0,0,0,0,0
808044,0,0,0,0,0,0,0,0
808136,0,0,0,0,0,0,0,0
808230,0,0,0,0,0,0,0,0
808251,0,0,0,0,1,0,0,0
808273,0,0,0,0,0,0,0,0
808336,0,0,0,0,0,0,0,0
808356,0,0,0,0,0,0,0,0
808564,0,0,1,0,0,0,0,0
808568,1,0,0,0,0,0,0,0
808601,1,0,0,0,0,0,0,0
808682,0,1,0,0,0,1,0,0
808727,0,0,0,0,0,0,0,0
808759,0,0,0,0,0,0,0,0
808851,0,0,0,0,0,0,0,0
808928,1,0,0,0,0,0,0,0
808957,1,0,0,0,0,0,0,0
809056,1,0,0,0,0,0,0,0
809142,0,0,0,0,0,0,0,0
809262,0,0,0,0,0,0,0,0
809298,1,0,0,0,0,0,0,0
809365,1,0,0,0,0,0,0,0
809398,0,0,0,0,0,0,0,0
809402,0,0,0,0,0,0,0,0
809416,0,0,0,0,0,0,0,0
809483,0,0,0,0,0,0,0,0
809611,0,1,0,0,0,0,1,0
809637,0,0,0,0,0,0,0,0
809665,0,0,0,0,0,0,0,0
809701,0,0,0,0,0,0,0,0
809741,0,0,0,0,0,0,0,0
809767,0,0,0,0,0,0,0,0
809818,0,0,0,0,0,0,0,0
809828,0,0,0,0,0,0,0,0
809862,0,0,0,0,0,0,1,0
809898,1,0,1,0,0,0,0,0
809900,0,0,0,0,0,0,0,0
809917,0,0,0,0,0,0,0,0
809955,0,0,0,0,0,0,0,0
809982,0,0,0,0,0,0,0,0
809991,0,0,0,0,0,0,0,0
810016,0,0,0,0,0,0,0,0
810027,0,0,0,0,0,0,0,0
810029,0,0,0,0,0,0,0,0
810053,1,0,0,0,0,0,0,0
810054,0,0,0,0,0,0,0,0
810066,0,0,0,0,0,0,0,0
810117,0,1,0,0,0,1,0,0
810141,0,0,0,0,0,0,0,0
810159,1,0,0,0,0,0,0,0
810171,1,1,0,0,1,0,1,1
810204,0,0,0,0,0,0,0,1
810238,0,0,0,0,0,0,0,0
810263,0,0,0,0,0,0,0,0
810266,0,0,1,0,0,0,0,0
810317,0,0,0,0,0,0,0,0
810389,0,0,0,0,0,0,0,0
810976,0,0,0,0,0,0,0,0
811049,0,0,0,1,0,0,0,0
811104,0,0,0,0,0,0,0,0
811112,0,0,0,0,0,0,0,0
811167,0,0,0,0,0,0,0,0
811188,0,0,0,0,0,0,0,0
811240,0,1,0,0,0,0,0,0
811282,0,0,0,0,1,0,0,0
811295,0,0,0,0,0,0,0,0
811296,0,0,0,0,0,0,0,0
811385,0,0,0,0,0,0,0,0
811505,0,0,0,0,0,0,0,0
811557,0,0,0,0,1,0,0,0
811698,0,0,0,0,0,0,0,0
811734,0,0,0,0,0,0,0,0
811875,0,0,0,0,0,0,0,0
811896,0,1,0,0,0,0,0,0
811898,0,0,0,0,0,0,0,0
811984,1,0,0,0,0,0,0,0
811999,0,0,0,1,1,0,0,0
812048,1,0,0,0,0,0,0,0
812106,0,0,0,0,0,0,0,0
812150,0,0,0,1,0,0,0,0
812225,0,0,0,0,0,1,1,0
812251,0,0,0,0,0,0,0,0
812270,0,0,0,0,0,0,0,0
812295,0,0,0,0,0,0,0,0
812296,0,0,0,0,0,0,0,0
812297,0,0,0,0,0,0,0,0
812314,0,0,0,0,0,0,0,0
812495,0,0,0,0,0,0,0,0
812499,0,0,0,0,0,0,0,0
812517,0,1,0,0,0,0,0,0
812547,0,0,0,0,0,0,0,0
812594,0,0,0,0,0,0,0,0
812637,0,0,0,0,0,0,0,0
812656,0,0,0,0,0,0,1,0
812688,0,0,0,0,0,0,0,0
812702,0,0,0,1,1,0,0,0
812737,0,0,0,0,0,0,0,0
812797,0,0,0,0,0,1,0,0
812892,0,0,0,0,0,0,0,0
812905,0,0,0,0,0,0,0,0
812916,0,0,0,0,0,0,0,0
812976,0,0,0,0,0,0,0,0
812996,0,0,0,0,0,0,0,0
813092,0,0,0,0,0,1,0,0
813096,0,0,0,0,0,0,0,0
813109,0,0,0,0,0,0,0,0
813110,0,0,0,0,0,0,0,0
813132,0,0,0,0,0,0,0,0
813134,0,0,0,0,0,0,0,0
813152,0,1,0,0,0,0,0,0
813223,0,0,0,0,1,0,0,0
813250,0,0,0,0,0,0,0,0
813264,0,0,0,0,0,0,0,0
813310,1,0,0,0,0,0,0,0
813661,0,0,0,0,0,0,0,0
813790,0,0,0,0,0,0,0,0
813801,0,0,0,0,0,0,0,0
813807,0,0,0,0,0,0,0,0
813827,0,0,0,0,0,0,0,0
813829,0,0,0,0,0,0,0,0
813838,0,0,0,0,0,0,0,0
813897,0,0,0,0,0,0,0,0
814005,0,0,0,0,0,0,0,0
814096,0,0,0,0,0,0,0,0
814133,0,1,0,0,0,0,0,0
814178,0,0,0,0,0,0,0,0
814196,0,0,0,0,0,0,0,0
814228,0,0,0,0,0,0,0,0
814308,1,0,0,0,0,0,0,0
814328,0,0,0,0,1,0,0,0
814335,0,0,0,0,0,0,0,0
814338,0,0,0,0,0,0,0,0
814431,0,0,0,0,0,0,0,0
814490,0,0,0,0,0,0,0,0
814574,0,0,0,0,0,0,0,0
814775,0,0,0,0,0,0,0,0
815154,0,0,0,0,0,0,0,0
815222,0,0,0,0,0,0,0,0
815383,0,0,0,0,0,0,0,0
815434,0,1,0,0,0,0,0,0
815486,0,0,0,0,1,0,0,0
815498,0,0,0,0,0,0,0,0
815576,0,0,0,0,0,0,0,0
815585,0,0,0,0,0,0,0,0
815603,0,0,0,0,0,0,0,0
815630,0,0,0,0,0,0,0,0
815777,0,0,0,0,0,0,0,0
815779,0,0,0,0,0,0,0,0
815830,0,0,0,0,0,0,0,0
815871,0,0,0,0,0,0,0,0
815994,0,0,0,0,0,0,0,0
816042,0,0,0,0,0,0,1,1
816086,0,0,0,0,0,0,0,0
816093,0,0,0,0,0,0,0,0
816258,0,0,0,0,0,0,0,0
816259,1,1,0,0,0,0,0,0
816376,0,0,0,0,0,0,0,0
816463,0,0,0,0,0,0,0,0
816497,0,0,0,0,0,0,0,0
816590,0,0,0,0,0,0,0,0
816602,0,0,0,0,0,0,0,0
816651,0,0,0,0,0,0,0,0
816667,0,0,0,0,0,0,0,0
816670,0,0,0,0,0,0,0,0
816728,0,0,0,0,0,0,0,0
816940,0,0,0,0,0,0,0,0
816977,1,0,0,0,0,0,0,0
817047,0,0,0,0,0,0,0,0
817122,0,0,0,0,0,0,0,0
